img_id,object_id,label,raters_marked_tappable,split
8547,f68327e,1,1,eval
36653,21d25ba,0,5,eval
8898,14bef1c,1,0,eval
6882,990a675,0,5,eval
18817,45fc668,1,1,eval
29719,e77bbb2,0,5,eval
40850,b548ef9,1,2,eval
7020,10a99f5,0,5,eval
8898,feff2ec,0,4,eval
38004,e44c692,0,5,eval
39246,2373ddc,0,5,eval
52031,3301432,0,3,eval
21730,aaaa292,0,4,eval
28823,a16091c,0,3,eval
61586,9c35f48,0,5,eval
44338,904a658,0,5,eval
4669,3fd842b,0,4,eval
1113,9da2a34,0,3,eval
44158,d5e83e6,0,4,eval
70198,766120a,1,0,eval
21547,6bb552,0,4,eval
17375,ee74955,1,0,eval
31410,513d250,0,5,eval
44122,93947e7,0,5,eval
16432,b39d9f4,0,4,eval
2164,3ded98c,0,5,eval
38226,de5d508,0,3,eval
25177,bf3a8b1,0,5,eval
16141,ac13c73,0,4,eval
49403,19a7774,1,1,eval
70823,4cfd90f,0,4,eval
62517,6c80567,0,4,eval
52949,f0dfbe2,0,5,eval
31617,fbf78ed,1,1,eval
43407,5e71be,1,0,eval
23324,a602222,1,1,eval
25177,55caf58,0,4,eval
15690,89e7361,0,5,eval
48209,117e69e,1,0,eval
59347,fb9c627,0,3,eval
34111,d3d74a8,0,3,eval
34614,f738d49,0,5,eval
16432,665efeb,0,5,eval
4274,aa17ab2,0,4,eval
30862,32f1940,0,3,eval
66893,670cc6f,0,4,eval
804,dc2fd08,1,2,eval
23313,c308c87,0,4,eval
66122,edd9c07,0,3,eval
57899,b086e41,0,5,eval
28117,e020752,1,1,eval
70198,301b64f,0,4,eval
34111,2dcc390,0,4,eval
4644,5d2a582,0,5,eval
33771,522c89c,0,4,eval
57899,befbf7a,1,1,eval
48247,a4043e6,0,5,eval
33771,f15d40e,0,5,eval
42254,e83f8b9,0,3,eval
43407,5bc35b1,0,5,eval
32127,657c633,0,4,eval
21226,a5f67fa,0,5,eval
62636,742d73b,0,5,eval
58785,a04b683,0,5,eval
43356,f7f60d5,1,1,eval
22613,1dada52,1,0,eval
67682,916d97e,0,5,eval
2164,92a9fe7,1,2,eval
33771,fa65f13,0,3,eval
29979,5f44703,1,0,eval
4669,70ffc8d,0,4,eval
40676,33d1105,0,4,eval
57039,56ebf65,0,3,eval
17379,e386c3,0,4,eval
6860,1ede513,0,5,eval
17375,a3e41e0,1,0,eval
11359,eaa0140,0,4,eval
39749,837bbff,1,2,eval
4498,3ae2c25,1,0,eval
19813,6f6168d,0,5,eval
42774,25a75f1,1,2,eval
66122,d0ab41e,1,2,eval
2348,b046753,0,5,eval
46226,7d9ebd3,0,5,eval
4644,5217d40,1,0,eval
71623,3d4e5e3,0,3,eval
34377,6b4d55b,0,3,eval
32127,351df0,0,5,eval
25530,11769fb,0,3,eval
62514,ea2bd60,1,2,eval
8553,da804e8,1,0,eval
38233,11a5b01,0,5,eval
39347,938991c,0,5,eval
1113,3fdfb1a,0,5,eval
35188,feff2ec,1,2,eval
43303,186bb,0,5,eval
66122,ea19770,0,5,eval
11864,8b6f718,0,4,eval
4797,3cb18d4,1,2,eval
69973,e6bbb2,0,4,eval
62517,85443bd,0,5,eval
70823,e9e63ed,1,2,eval
52943,90f270f,1,0,eval
59389,77f5300,0,5,eval
61582,a6d02,0,4,eval
3802,1536ee,0,5,eval
27353,936f69e,1,1,eval
61586,91d658a,0,5,eval
14592,26905d5,1,2,eval
42254,7dd4f12,0,4,eval
66809,d0a4a25,0,5,eval
42122,414b635,0,4,eval
33771,686367a,0,5,eval
42262,4b6ab49,1,1,eval
37743,e83d651,0,4,eval
34574,ccf0b81,1,0,eval
4274,d316e9b,0,3,eval
43407,feb5058,1,0,eval
66809,95c4e10,0,5,eval
27519,9830904,1,2,eval
49630,15824f2,1,0,eval
22440,aa98a9a,0,5,eval
42122,e5122b5,0,3,eval
66624,f7a0e6,0,5,eval
40804,451fdd,0,4,eval
42264,3401797,0,4,eval
46226,4ddd47d,1,0,eval
68169,b5b7dbe,0,5,eval
36653,c176d37,0,3,eval
60004,861d7ea,0,3,eval
71426,c8ca9db,0,5,eval
60132,d22d5e4,0,5,eval
25021,fbcb7d8,0,5,eval
39246,6fcb2aa,0,3,eval
56027,55af43e,0,5,eval
55698,c16a71a,0,5,eval
6860,dba847c,1,2,eval
34574,75569d8,1,0,eval
67669,6cbf432,0,3,eval
6739,d0018e4,1,2,eval
5146,bf18d8e,0,5,eval
31408,312dbe4,1,1,eval
1215,71e91d4,0,4,eval
52949,6bdf8d7,1,1,eval
3800,b9d0374,0,5,eval
66893,117e69e,1,0,eval
68326,80c9711,0,3,eval
15688,1d9398b,1,2,eval
17375,86043e3,1,0,eval
21547,4d95c2,0,5,eval
28823,b4a9d7f,1,1,eval
43985,f0dac1e,1,2,eval
42262,2323998,1,0,eval
60135,9ccadb5,1,0,eval
4797,702ca3b,0,4,eval
34611,ad579fc,0,5,eval
66809,95f228c,0,3,eval
6882,da54a4f,1,2,eval
20807,a7b091,1,2,eval
23324,a7bd49e,0,5,eval
2540,5e3fd89,1,1,eval
52820,d39a540,0,5,eval
63117,2c3b763,1,2,eval
62784,a0435b2,0,4,eval
22440,8cd3825,0,5,eval
40850,f3f0170,0,5,eval
66809,3fd15e4,0,5,eval
58774,1e79990,0,4,eval
17379,419692a,1,2,eval
68169,791b50e,1,1,eval
61582,28c767b,0,3,eval
23324,7bdc411,0,3,eval
39749,87dd286,0,5,eval
43356,bb907f4,0,3,eval
29975,b6efaa5,0,5,eval
43407,6c8dcc3,0,4,eval
8648,f0dfbe2,0,3,eval
59389,d2b8ee8,1,2,eval
43356,a4324d8,1,1,eval
29979,dab04b9,1,1,eval
19032,7f6027a,0,3,eval
68063,5f50a09,0,3,eval
68063,cef9ca4,0,4,eval
66121,6cc17e6,1,2,eval
66624,9134341,0,5,eval
34322,ae14187,0,4,eval
39339,8c33754,0,4,eval
27519,23c77b3,1,1,eval
49403,c97cce3,0,4,eval
1236,4e184e3,0,4,eval
5148,a68aeb1,0,4,eval
70543,6d89108,0,4,eval
62546,8af53aa,0,3,eval
65143,2b9c0be,0,4,eval
26509,9933309,0,5,eval
12105,21f918,0,4,eval
29973,1426564,1,0,eval
42840,77b199a,1,1,eval
2444,1bb386a,0,5,eval
65079,c01c2ed,1,2,eval
22492,1850a9d,0,3,eval
53656,1cf51b8,0,5,eval
55185,624b11b,1,1,eval
31817,4e080f9,0,5,eval
40261,f7768d,0,4,eval
46895,d356caf,0,5,eval
66624,7c6da28,0,5,eval
19027,ecc8f8d,0,3,eval
61559,5bce6be,0,3,eval
20807,937d8d0,1,1,eval
33892,cda5160,0,4,eval
8555,390562f,0,4,eval
2540,7b1c1a8,0,5,eval
5375,15a1d5c,1,2,eval
2979,d61125d,0,4,eval
11359,1a7b167,0,5,eval
30862,96c3037,0,5,eval
60823,cf8e49a,0,3,eval
5143,2c09a87,0,4,eval
15690,99d34d3,0,5,eval
24141,86e0ace,0,4,eval
26518,ec4a73,0,3,eval
17379,83e1f27,1,1,eval
59347,c8a8717,0,4,eval
1236,1fde029,0,4,eval
34574,f98fc43,1,1,eval
32196,1f9068a,0,4,eval
52031,24c0583,0,5,eval
60135,5ace4d8,0,4,eval
35188,26a9caa,0,5,eval
26518,ee83f2e,1,1,eval
6734,3fc76ed,0,4,eval
9517,84cbaf3,1,0,eval
24141,127cb93,1,1,eval
21547,8893710,0,5,eval
66121,cfa33b8,0,3,eval
26608,4353815,0,5,eval
22492,14f8b12,1,0,eval
70823,230f222,0,5,eval
43356,e58bdaf,0,4,eval
13117,edf5da1,1,1,eval
34354,56f19e5,0,5,eval
4498,e755548,1,2,eval
11866,2394d0d,0,5,eval
15688,83a873,0,5,eval
36963,4f8cd9e,0,4,eval
48247,933cad,0,3,eval
6735,f540c97,0,4,eval
44121,e2be352,1,2,eval
15688,5880a68,0,4,eval
43407,3f11a04,0,4,eval
31616,36de961,1,1,eval
54985,c79bfc5,0,3,eval
52031,a3831e7,0,3,eval
60135,a76ca3e,0,5,eval
44122,60d560b,0,4,eval
25643,3d5e960,0,4,eval
6739,97d0ad1,0,5,eval
29979,36ac7fa,1,1,eval
29975,18d71da,1,0,eval
49403,c3a7536,0,5,eval
16141,c09565c,1,2,eval
32,263cea3,0,5,eval
49632,f87bdee,0,5,eval
3785,dff15af,1,0,eval
21730,c87d01d,0,5,eval
8553,7b1ffe7,1,0,eval
43321,7932acc,0,5,eval
31817,7de49a7,0,3,eval
34941,a58122a,1,2,eval
55187,c3b147f,0,3,eval
6882,381864d,1,2,eval
8648,5e7c2c8,0,3,eval
49632,a93070c,1,2,eval
66122,fd5fe27,0,5,eval
6739,5980079,0,5,eval
45151,ca09d27,0,3,eval
40261,3e38590,0,5,eval
61559,b7d0f96,0,4,eval
9277,208ef08,0,3,eval
52022,1583c09,0,5,eval
15704,903a45a,0,5,eval
25643,9db8478,0,3,eval
1215,1d4790f,1,2,eval
34571,22c9c42,1,0,eval
26500,dd35511,0,4,eval
1239,a44ab51,0,5,eval
4644,26b7d4,0,4,eval
62517,979df14,0,4,eval
70071,68708cf,0,5,eval
37556,dafd4e5,0,4,eval
68063,5db3dc5,0,5,eval
39749,f2d9815,0,3,eval
21457,2e7c37f,0,5,eval
43985,d3a6ba5,0,4,eval
10378,7e07c70,0,4,eval
59347,ff27eb1,0,5,eval
26518,9149b65,0,5,eval
49330,bcfa31,0,3,eval
6882,45cbe7b,0,5,eval
21226,3c8b9e,0,5,eval
38754,ead219f,0,5,eval
60135,9496a7f,1,0,eval
63156,e75f828,1,2,eval
44122,e0cff01,1,0,eval
41558,2941120,0,4,eval
66121,622b928,1,1,eval
71426,3e2c0bf,0,5,eval
70795,1206dc3,1,1,eval
68169,b5d3592,0,4,eval
5264,969c766,0,4,eval
44226,fd0de65,1,2,eval
63537,ddd70f1,0,5,eval
1215,f99c3c3,1,2,eval
3800,7cbc429,0,5,eval
40804,56ecf9a,1,2,eval
29975,bbbef94,0,5,eval
1253,f291c0f,1,2,eval
672,9eacf50,0,5,eval
13591,bb66c23,0,5,eval
1253,c051e1e,0,5,eval
42229,cfa38b1,0,4,eval
42264,d5d539f,1,0,eval
70071,1362aa8,0,3,eval
34616,9d7358d,0,5,eval
32,33cf321,0,3,eval
42229,748aeed,0,5,eval
66916,583a3d4,0,5,eval
27519,6a23eed,0,5,eval
44158,19ae025,0,5,eval
9517,6a2956b,1,1,eval
71426,5045d06,0,4,eval
48248,7cd872f,0,3,eval
15686,fe2a95a,0,5,eval
62515,7cb3d3b,1,0,eval
61582,a1c98,0,4,eval
37342,9cef0f8,0,4,eval
49916,2130542,1,2,eval
19027,be53516,0,3,eval
5146,417bf0a,0,5,eval
55424,eade38f,1,2,eval
62636,294cd50,0,3,eval
42122,8237eec,0,3,eval
39087,43946f3,1,1,eval
40676,ca6acb7,1,1,eval
46895,5813cb6,0,5,eval
28113,b773c65,1,0,eval
34081,2f3711f,1,0,eval
58766,48e406a,0,5,eval
17380,ebefd22,0,5,eval
22494,a5c6bf,0,3,eval
28113,9e03856,0,4,eval
2348,e147d8d,0,3,eval
62637,233ce59,0,4,eval
58766,ab5b0de,0,3,eval
44535,b4b247a,0,4,eval
8553,578f701,0,5,eval
60132,6912062,1,2,eval
19032,a747e88,0,5,eval
66122,cbf284b,1,0,eval
34354,a8d6429,0,3,eval
24141,dda70fc,1,1,eval
63156,6b9f87d,0,5,eval
44226,f0052ea,0,5,eval
70075,35baf23,0,3,eval
25643,ea03b8c,0,4,eval
25707,75bf801,0,5,eval
6882,8463205,0,5,eval
5264,4ff5f41,1,1,eval
37998,ac42a1e,0,3,eval
28113,1b625c0,0,4,eval
54985,291bdbc,0,3,eval
70198,d60e1dc,0,5,eval
804,9aee87,0,4,eval
53293,1244efe,1,0,eval
33771,7b09f2c,0,5,eval
1236,b56d6b9,1,1,eval
5143,bc882c0,0,5,eval
30862,e08a13b,0,4,eval
11866,f5b36,0,5,eval
7700,c464492,1,1,eval
44535,809f1b3,1,1,eval
46226,6c9024b,0,5,eval
19027,2a058b7,0,5,eval
38004,88d42c4,0,5,eval
69973,d1a5703,1,2,eval
15684,d3f204e,0,5,eval
71107,1b4f30c,0,5,eval
6882,a8828d6,1,0,eval
19027,6a966d8,1,2,eval
57899,42cad7d,0,5,eval
43303,92179ee,0,4,eval
46226,edfbf72,1,1,eval
1253,7656a2b,0,4,eval
34377,1383165,1,2,eval
5375,d74afcf,1,2,eval
34462,16daa9d,0,4,eval
17370,81a8058,1,1,eval
69973,ba585ae,0,5,eval
16916,8d74559,0,5,eval
48248,f0d113c,0,5,eval
15690,c94db6b,1,0,eval
52820,f6537e6,0,4,eval
60823,7476cf2,0,5,eval
27353,1522980,1,1,eval
60823,cea7da8,0,4,eval
67888,a3c281e,0,5,eval
66893,c96fa9b,0,4,eval
3802,1bfe70a,1,0,eval
37433,6a966d8,0,4,eval
31408,6f6426,0,5,eval
1253,560fe2a,0,5,eval
56094,17264ab,1,0,eval
8555,bcd7372,1,0,eval
70071,1518292,1,2,eval
43407,bf64d28,1,1,eval
62636,d15dbb1,0,5,eval
1215,f806b61,0,5,eval
21730,6bc1b3e,1,0,eval
51107,4c2a672,1,2,eval
52949,3661fc9,1,0,eval
21730,fade2c7,0,5,eval
31746,b65b085,0,5,eval
42840,bd08033,0,3,eval
6735,49ba89f,0,3,eval
34571,3ebe190,1,0,eval
69973,b45ccf1,1,0,eval
29979,7f67f05,0,4,eval
55187,a391477,0,5,eval
8553,bbc8539,0,4,eval
39715,27be761,1,1,eval
34941,a5c7647,0,4,eval
10378,f1f4be9,0,3,eval
34322,9964726,0,4,eval
60836,feeb669,1,2,eval
62784,4594ce4,1,1,eval
44160,830ce08,0,5,eval
32196,2320e04,0,5,eval
34614,cdb2e76,0,3,eval
66220,661a93b,1,1,eval
71623,52f11e1,0,4,eval
32127,d5d0f69,1,2,eval
37998,a9c732,0,3,eval
804,a0ee1b4,0,4,eval
49916,5fe137,0,5,eval
11864,358853d,0,3,eval
33892,fecfad1,1,1,eval
23313,35fa9b,0,3,eval
39087,f5a24e0,0,5,eval
8553,5bf0ffb,0,5,eval
1253,cf07122,0,5,eval
29979,c36784e,1,2,eval
70823,e23b9be,1,2,eval
49630,8caa189,0,3,eval
6882,87f51e4,1,2,eval
68326,4618268,0,5,eval
25530,79f6e2e,1,0,eval
25530,a604ca0,0,4,eval
26500,832b037,0,5,eval
28823,571c6aa,0,4,eval
6882,bb0f97c,0,4,eval
21716,eacfb69,0,5,eval
39339,58b84ac,1,2,eval
1253,d392117,0,3,eval
62636,955a76c,1,0,eval
26962,1aaecf8,0,4,eval
44160,2bbb387,0,5,eval
22440,a9be884,0,5,eval
62784,c1bb714,0,5,eval
798,de32dda,0,4,eval
62546,ff365ae,0,5,eval
19027,eea3290,0,5,eval
66893,b7c2b76,1,2,eval
3785,efdacc1,1,0,eval
58774,a01052e,1,1,eval
53656,4194fb3,0,4,eval
50049,268c164,0,4,eval
6734,48180b1,0,5,eval
31617,820460f,0,5,eval
45151,b4773e6,1,1,eval
71423,3e7d249,0,3,eval
43321,1b98a46,0,3,eval
29973,58cc9ef,1,0,eval
32125,e62aa38,0,3,eval
62517,ee6e468,1,1,eval
42916,25d538a,1,0,eval
38233,3472fcd,1,1,eval
29975,52fcfc,1,2,eval
31408,c723b95,1,1,eval
49630,15ef5a8,0,5,eval
37342,7443d55,1,2,eval
33892,3bb5df5,0,3,eval
5146,4b57d14,0,4,eval
39749,13cedcc,0,4,eval
7020,28fd931,0,5,eval
70538,99332c8,0,5,eval
42254,740fb2,1,1,eval
58785,97d201,1,1,eval
21457,3312eab,0,4,eval
3605,ece671b,0,4,eval
49914,c3fe87d,0,5,eval
60450,dda0b2f,1,2,eval
26500,737d138,1,1,eval
43312,e9556cb,1,2,eval
17375,2bce545,0,5,eval
17370,42859e9,0,3,eval
38754,826eac0,0,4,eval
20807,1d72093,1,1,eval
39347,f2c2ecf,1,2,eval
68170,a6b91d7,0,4,eval
60362,bd21783,1,1,eval
51107,89b6658,0,4,eval
71623,acca75d,0,3,eval
35579,4427b4c,1,0,eval
1226,1b68255,0,5,eval
31959,17b61dc,0,5,eval
68063,f8a57d3,0,5,eval
36963,3a1a32f,0,4,eval
29719,942a37b,0,5,eval
1236,afd88ba,0,5,eval
798,ba21a59,0,4,eval
31746,9300ea6,0,5,eval
28823,d3c7e3e,0,5,eval
40804,16e35f0,1,1,eval
41753,441d8e5,0,3,eval
4669,a407cb6,0,5,eval
17370,763afbf,0,5,eval
67679,22a525d,1,2,eval
59385,49a7c0e,0,5,eval
25530,bc058a9,0,4,eval
37998,5187482,0,5,eval
39347,33aa304,0,3,eval
45151,c5eb858,1,2,eval
34462,69374c8,0,5,eval
21716,46f84ae,0,5,eval
42019,2a7105a,0,3,eval
23856,10077b1,0,5,eval
34111,d7a27d5,0,4,eval
66893,d9334e,0,3,eval
34376,a312abc,1,1,eval
3800,1aac837,1,1,eval
60362,6c9fb7e,1,0,eval
66220,bae716c,0,5,eval
17370,15f0138,0,4,eval
31959,84abfc8,0,3,eval
58766,6980ca4,0,4,eval
40804,fdc5577,0,5,eval
63117,89f239c,0,4,eval
5143,21f51fe,1,0,eval
49632,351df0,1,0,eval
62515,fd36921,0,5,eval
34571,6e4589e,1,1,eval
40676,3427de9,0,3,eval
56873,ff55399,1,0,eval
58785,a7bc039,0,5,eval
51107,9fbbf6c,0,5,eval
29973,47273d0,1,0,eval
8555,b28246c,0,5,eval
18604,ab546f2,0,5,eval
66121,c52750e,0,5,eval
25643,bb2e78d,0,5,eval
1253,4d01259,0,3,eval
23324,52f05b4,1,1,eval
4644,7ecb61f,0,5,eval
29979,62d2d6f,0,5,eval
31746,aeb7f0b,0,5,eval
58785,fefd000,0,5,eval
18604,da9e548,0,4,eval
31845,58da400,1,0,eval
26962,e44c39d,1,0,eval
56873,843d961,0,4,eval
55967,42495f2,1,1,eval
3802,fd99dab,0,5,eval
50049,fba9b48,1,1,eval
31961,92630e8,1,1,eval
41558,cbac823,0,5,eval
57039,7139ecf,0,4,eval
34462,55c6b5b,0,3,eval
34462,885665e,1,1,eval
18817,3459998,1,2,eval
62637,5a4c2a0,0,5,eval
4669,5789088,1,1,eval
38004,d8aeed4,1,1,eval
21716,5d793dd,1,0,eval
3605,45b617a,1,2,eval
51107,6ff77d,1,1,eval
3802,541cd8,0,5,eval
50888,e507d76,0,5,eval
1113,2f8005d,0,5,eval
15690,edbe1b0,0,3,eval
38519,91e7bbd,1,2,eval
5148,c105a16,0,5,eval
14592,a11570d,1,1,eval
35188,ddd6023,1,2,eval
19032,c81037e,0,3,eval
30862,8ab4be6,0,3,eval
44226,9547218,0,4,eval
71107,6e0fe6a,0,3,eval
15684,6754705,0,3,eval
68053,286aac,0,5,eval
25643,884a8bf,0,3,eval
32516,f8df084,1,2,eval
39246,50af977,1,2,eval
4498,c5dda66,0,5,eval
43938,4bdcbb5,0,4,eval
30862,fb862bb,0,3,eval
57039,d7e05c,0,5,eval
33892,de5d78a,0,5,eval
68170,c726d97,1,1,eval
43356,adf9054,0,3,eval
6860,f47e2eb,0,3,eval
55698,a9671c5,0,5,eval
39339,13457b,0,3,eval
1239,47f2fef,0,5,eval
15686,38d09b2,0,4,eval
18604,3d0555a,0,3,eval
62546,bba9a9d,0,5,eval
6882,5d256db,0,3,eval
19027,dd7b824,1,0,eval
40676,630ead8,0,4,eval
44535,696869c,1,2,eval
6739,2220cb3,0,5,eval
56094,6e47525,1,1,eval
8898,6ed7d69,1,1,eval
15690,5fe36c8,1,2,eval
34377,d17fe3a,0,5,eval
49914,d8d0fe1,0,5,eval
43299,edb83d0,1,2,eval
39339,76433c5,0,5,eval
50049,296bef7,0,5,eval
46895,3dbfd78,0,3,eval
50888,1b41dfe,1,2,eval
31817,df5b424,0,5,eval
44338,e31c8c2,0,4,eval
19813,7962853,0,5,eval
68326,14cb8dd,1,1,eval
103,d5096c0,0,4,eval
68326,7021749,1,0,eval
62517,fc65526,1,0,eval
45151,3e68d9c,0,5,eval
39347,34635aa,1,0,eval
21716,208d243,1,1,eval
68169,fb509c7,0,5,eval
1854,21d88a2,0,5,eval
62637,ac14fa3,0,4,eval
23324,b2edeae,0,5,eval
17379,f1b55d4,1,1,eval
59385,93c3674,0,3,eval
65143,6f93337,1,1,eval
9439,9c92a17,1,2,eval
68053,60ebc9f,0,4,eval
21457,9be8a6f,1,2,eval
70538,ad2c5c3,0,4,eval
32,f10897a,1,1,eval
103,5bcfd4a,1,0,eval
48247,c72ece8,0,3,eval
27519,7a9b170,0,5,eval
42262,2d4909,0,5,eval
5264,dda9dfb,1,0,eval
1854,79d446d,1,0,eval
16916,69fd51e,0,5,eval
42262,c7cef67,1,1,eval
15684,5880a68,0,5,eval
16432,f1e7163,0,4,eval
19032,1900456,0,3,eval
52943,f1e05d,0,3,eval
60450,325b94f,0,5,eval
26962,be9c955,0,5,eval
22494,ea34f60,1,2,eval
70196,8b4d163,1,1,eval
43312,6c23d9a,1,1,eval
65079,3d19bb3,1,0,eval
55967,45cf14a,0,4,eval
66220,2b210ce,0,3,eval
24141,4aaa7d0,1,2,eval
48248,bf12d27,1,1,eval
2207,3a6188b,0,4,eval
29735,e3108f0,1,1,eval
59389,385ecff,0,5,eval
21056,8c5ae2d,0,3,eval
34081,8df385b,1,2,eval
24141,45e882,1,0,eval
39710,8449199,0,4,eval
4644,3e94d1b,0,4,eval
35579,2fb5811,0,5,eval
29719,2e87268,1,1,eval
103,81ab969,0,4,eval
17380,2879737,0,5,eval
42254,9889ce3,1,2,eval
6860,68d8918,0,5,eval
18817,be5445f,0,3,eval
17375,419a04f,0,5,eval
61582,bb6272d,0,5,eval
70543,28c85f2,1,0,eval
3785,87753fd,1,2,eval
43321,b19f02b,1,0,eval
71107,b2b66e3,0,3,eval
56873,bf9ab12,1,1,eval
35052,68ae25a,1,2,eval
29719,ab8c375,0,5,eval
65079,68a0cb1,0,5,eval
66122,61ea82b,1,0,eval
42262,69e30a,0,5,eval
60004,358753f,0,4,eval
42916,6d06501,0,5,eval
61559,9837eb1,0,5,eval
50049,aef6678,0,5,eval
69032,e1b74da,1,2,eval
34571,15a6d9,0,5,eval
21226,e1934b4,0,5,eval
4498,817524e,1,0,eval
66122,da404ff,1,0,eval
34462,560516b,0,4,eval
44357,24b2029,0,4,eval
44160,6a2cd03,0,4,eval
44160,dbcc87c,0,3,eval
53293,c0148ac,0,5,eval
34376,e2a6019,1,2,eval
39246,2ce0a,0,5,eval
27353,3228d95,1,0,eval
34111,ea60bc1,1,2,eval
68169,442f56c,0,5,eval
34941,f5d2e61,0,5,eval
1236,71e91d4,0,4,eval
15704,bfa3702,0,3,eval
23313,2333d95,0,4,eval
61582,ec7bfb9,0,5,eval
18604,b2a9792,0,5,eval
59347,328023b,0,5,eval
52820,2ecd641,0,5,eval
27519,cec4f58,1,2,eval
32125,c299776,1,0,eval
29975,9821a35,0,5,eval
44121,87fa720,0,4,eval
59389,2d65a1b,0,3,eval
13117,7dd458f,1,2,eval
38226,c383d20,0,5,eval
63537,b18b4d6,0,3,eval
15704,447ac26,0,3,eval
55187,ce3114d,0,4,eval
8555,6c9291f,1,2,eval
45293,cf356f6,0,4,eval
37743,85e868d,0,4,eval
21730,8a28eec,0,5,eval
58766,4f422bf,0,5,eval
4644,a412d6c,0,5,eval
38233,b6e0082,0,4,eval
31959,bd59d29,0,4,eval
29973,29b7d70,0,5,eval
52949,659b1da,1,0,eval
59327,3e5f142,1,2,eval
4467,e8dacda,0,5,eval
103,63f21f2,1,1,eval
45293,908f779,1,2,eval
30862,cd8c81a,1,0,eval
14294,b0ce385,0,5,eval
52820,95997ca,1,1,eval
30862,5c998d3,0,5,eval
31961,f15ea0b,1,2,eval
66916,dd9dd28,1,0,eval
35188,1318395,0,5,eval
40676,b6f5d53,1,2,eval
52022,93f8fc5,0,4,eval
5264,6cd4b2c,1,1,eval
26608,6744bca,0,4,eval
15704,320304d,0,4,eval
5264,4194255,0,5,eval
1113,23d69f6,0,4,eval
34616,9653a30,0,4,eval
8555,a409504,0,4,eval
28117,43b2aa1,0,3,eval
42264,adc4ef4,1,2,eval
23313,6a62b3f,0,5,eval
50888,a5b1849,1,2,eval
19032,29c512c,1,2,eval
13110,69f7a7e,0,4,eval
55967,bf591d8,0,4,eval
38226,d51f6d9,0,4,eval
15686,18dd30b,0,4,eval
19813,e6aa590,0,5,eval
52031,bc6aee8,0,5,eval
63117,3925668,0,3,eval
2444,8e4345e,0,4,eval
45293,3bf5cb6,0,5,eval
65079,ebad11f,1,2,eval
16141,6b28778,0,3,eval
103,cc79531,0,5,eval
32,e732e72,0,4,eval
71426,aae0ad5,0,5,eval
10367,d37ece2,0,4,eval
38226,cf10952,1,1,eval
22613,f7b0edd,1,2,eval
65143,2a3cbd3,0,5,eval
71423,b92f97f,0,3,eval
62517,14782de,0,5,eval
31838,41389cf,0,3,eval
57899,deee34b,1,2,eval
29975,cf99c21,1,1,eval
53656,91df62a,0,5,eval
63117,b524a34,1,2,eval
70823,48e04c3,0,5,eval
53293,11a6480,1,0,eval
71426,62a2619,0,4,eval
59327,d8082b4,1,0,eval
63537,4226357,1,0,eval
38004,4a099d5,0,5,eval
44226,39fe392,1,2,eval
38004,33c6d55,0,5,eval
1113,e9fa346,1,2,eval
32120,9b78f2d,1,1,eval
71423,bbb6f76,0,3,eval
38226,85746c6,0,5,eval
71423,9b7a050,0,4,eval
66122,861b8e6,1,1,eval
29719,56c94b9,0,4,eval
38234,f78abe1,0,5,eval
1226,71e91d4,0,3,eval
62514,14782de,0,5,eval
5148,b5cd308,0,5,eval
27353,a441568,0,3,eval
25021,317984,0,5,eval
59385,a6250e5,1,2,eval
39246,4e49d80,0,4,eval
69973,33c6b67,1,1,eval
5146,60d937b,0,5,eval
35579,faed005,0,5,eval
5264,5a10f4a,0,5,eval
8648,43fdd2c,0,4,eval
13117,c5e59fa,0,5,eval
32,4e8076c,0,3,eval
2348,ad499b6,1,0,eval
39715,5474286,0,5,eval
1854,2b44dbb,1,0,eval
37433,be53516,0,3,eval
672,339e113,0,4,eval
22492,88a4c57,0,4,eval
55967,7c0619f,1,1,eval
55967,aa232ec,1,2,eval
51107,5042417,1,0,eval
39246,2772e67,1,0,eval
43321,eeeb704,0,5,eval
38233,68c7fd0,0,5,eval
29735,5385fab,0,5,eval
66624,9366fc5,0,5,eval
28113,149ad3a,0,4,eval
60836,76ba430,0,5,eval
6860,be3ddaa,0,5,eval
9517,e18d2ba,1,1,eval
26518,6db9fe8,1,2,eval
8553,c6504df,0,5,eval
55698,cb42bd3,0,3,eval
71423,cd31d4c,1,1,eval
38226,7dda687,1,0,eval
26962,ff21c0c,1,1,eval
19813,a529e8e,0,4,eval
18817,41f79ae,0,3,eval
52949,5867cad,0,5,eval
672,4a4e402,1,2,eval
27519,5ba8443,0,5,eval
23313,db67e49,0,3,eval
19032,4f599c4,0,5,eval
20807,c89b1fc,1,2,eval
52031,a11a00b,1,2,eval
8898,bd78725,1,2,eval
1215,e432e6e,0,4,eval
26500,71e22c2,0,5,eval
15704,22663e4,0,3,eval
15684,98b427c,0,5,eval
1840,db75f41,1,2,eval
71107,fb90086,0,3,eval
71423,fe7ae9b,1,1,eval
34081,9076b6a,0,3,eval
49630,474b58e,0,4,eval
31408,60d6bee,0,3,eval
22078,97f386d,1,0,eval
51102,d147b2b,1,0,eval
29975,957f5ea,1,2,eval
4797,a505f04,0,5,eval
48209,7c6acd9,0,4,eval
71623,c92d6d7,0,3,eval
27353,80c9d7c,0,4,eval
6739,86b49a4,0,5,eval
35579,fd58262,0,5,eval
62517,ea2bd60,1,2,eval
42774,5e7c2c8,0,5,eval
37998,8940564,0,3,eval
44158,d3d8c7f,0,5,eval
